"ID"	"read"	"sum_len"	"num_seqs"	"min_len"	"avg_len"	"max_len"
"2372"	"SRR14766418"	"reverse"	232888761	1020717	35	228.2	251
"2373"	"SRR14766419"	"forward"	266039372	1183044	35	224.9	251
"2374"	"SRR14766419"	"reverse"	267871655	1183044	35	226.4	251
"2375"	"SRR14766420"	"forward"	257451102	1156411	35	222.6	251
"2376"	"SRR14766420"	"reverse"	257824003	1156411	35	223	251
"2377"	"SRR14766421"	"forward"	214550431	940916	35	228	251
"2378"	"SRR14766421"	"reverse"	215066736	940916	35	228.6	251
"2379"	"SRR14766422"	"forward"	200838073	866678	35	231.7	251
"2380"	"SRR14766422"	"reverse"	201020074	866678	35	231.9	251
"2381"	"SRR14766423"	"forward"	298750487	1312611	35	227.6	251
"2382"	"SRR14766423"	"reverse"	299076771	1312611	35	227.8	251
"2383"	"SRR14766424"	"forward"	247553938	1095922	35	225.9	251
"2384"	"SRR14766424"	"reverse"	247960358	1095922	35	226.3	251
"2385"	"SRR14766425"	"forward"	184650932	800991	35	230.5	251
"2386"	"SRR14766425"	"reverse"	185045841	800991	35	231	251
"2387"	"SRR14766426"	"forward"	233380029	1012212	35	230.6	251
"2388"	"SRR14766426"	"reverse"	233706540	1012212	35	230.9	251
"2389"	"SRR14766427"	"forward"	347291443	1513401	35	229.5	251
"2390"	"SRR14766427"	"reverse"	347544855	1513401	35	229.6	251
"2391"	"SRR14766428"	"forward"	281986987	1267544	35	222.5	251
"2392"	"SRR14766428"	"reverse"	283369988	1267544	35	223.6	251
"2393"	"SRR14766429"	"forward"	251814488	1125120	35	223.8	251
"2394"	"SRR14766429"	"reverse"	252512473	1125120	35	224.4	251
"2395"	"SRR14766430"	"forward"	244109136	1064698	35	229.3	251
"2396"	"SRR14766430"	"reverse"	245330656	1064698	35	230.4	251
"2397"	"SRR14766431"	"forward"	156006717	668835	35	233.3	251
"2398"	"SRR14766431"	"reverse"	156668086	668835	35	234.2	251
"2399"	"SRR14766432"	"forward"	240425415	1122563	35	214.2	251
"2400"	"SRR14766432"	"reverse"	241338650	1122563	35	215	251
"2401"	"SRR14766433"	"forward"	219237939	1017507	35	215.5	251
"2402"	"SRR14766433"	"reverse"	220410807	1017507	35	216.6	251
"2403"	"SRR14766434"	"forward"	156048838	788395	35	197.9	251
"2404"	"SRR14766434"	"reverse"	156240768	788395	35	198.2	251
"2405"	"SRR14766435"	"forward"	248362377	1179069	35	210.6	251
"2406"	"SRR14766435"	"reverse"	248555496	1179069	35	210.8	251
"2407"	"SRR14766436"	"forward"	177024936	785947	35	225.2	251
"2408"	"SRR14766436"	"reverse"	177416070	785947	35	225.7	251
"2409"	"SRR14766437"	"forward"	266821313	1210787	35	220.4	251
"2410"	"SRR14766437"	"reverse"	267231123	1210787	35	220.7	251
"2411"	"SRR14766438"	"forward"	218255167	991124	35	220.2	251
"2412"	"SRR14766438"	"reverse"	211444408	991124	35	213.3	240
"2413"	"SRR14766439"	"forward"	165428199	748996	35	220.9	251
"2414"	"SRR14766439"	"reverse"	160310737	748996	35	214	240
"2415"	"SRR14766440"	"forward"	231470946	1018416	35	227.3	251
"2416"	"SRR14766440"	"reverse"	223672212	1018416	35	219.6	240
"2417"	"SRR14766441"	"forward"	220992965	969136	35	228	251
"2418"	"SRR14766441"	"reverse"	222164986	969136	35	229.2	251
"2419"	"SRR14766442"	"forward"	98507659	446888	35	220.4	251
"2420"	"SRR14766442"	"reverse"	98627499	446888	35	220.7	251
"2421"	"SRR14766443"	"forward"	122708434	546226	35	224.6	251
"2422"	"SRR14766443"	"reverse"	122954761	546226	35	225.1	251
"2423"	"SRR14766444"	"forward"	117913765	535233	35	220.3	251
"2424"	"SRR14766444"	"reverse"	118079018	535233	35	220.6	251
"2425"	"SRR14766445"	"forward"	213293265	962157	35	221.7	251
"2426"	"SRR14766445"	"reverse"	213496288	962157	35	221.9	251
"2427"	"SRR14766446"	"forward"	191893960	866243	35	221.5	251
"2428"	"SRR14766446"	"reverse"	192181176	866243	35	221.9	251
"2429"	"SRR14766448"	"forward"	260305982	1132821	35	229.8	251
"2430"	"SRR14766448"	"reverse"	260512575	1132821	35	230	251
"2431"	"SRR14766449"	"forward"	292769053	1280033	35	228.7	251
"2432"	"SRR14766449"	"reverse"	293086851	1280033	35	229	251
"2433"	"SRR14766450"	"forward"	233283130	1030170	35	226.5	251
"2434"	"SRR14766450"	"reverse"	233427304	1030170	35	226.6	251
"2435"	"SRR14766451"	"forward"	179892878	779209	35	230.9	251
"2436"	"SRR14766451"	"reverse"	180106367	779209	35	231.1	251
"2437"	"SRR14766452"	"forward"	266555643	1138128	35	234.2	251
"2438"	"SRR14766452"	"reverse"	266997673	1138128	35	234.6	251
"2439"	"SRR14766453"	"forward"	175722569	798286	35	220.1	251
"2440"	"SRR14766453"	"reverse"	176019905	798286	35	220.5	251
"2441"	"SRR14766454"	"forward"	142640707	637544	35	223.7	251
"2442"	"SRR14766454"	"reverse"	142884966	637544	35	224.1	251
"2443"	"SRR14766455"	"forward"	179721980	786137	35	228.6	251
"2444"	"SRR14766455"	"reverse"	179973096	786137	35	228.9	251
"2445"	"SRR14766456"	"forward"	155975440	680639	35	229.2	251
"2446"	"SRR14766456"	"reverse"	156149789	680639	35	229.4	251
"2447"	"SRR14766457"	"forward"	138634759	603654	35	229.7	251
"2448"	"SRR14766457"	"reverse"	138972949	603654	35	230.2	251
"2449"	"SRR14766458"	"forward"	177807064	770880	35	230.7	251
"2450"	"SRR14766458"	"reverse"	178030418	770880	35	230.9	251
"2451"	"SRR14766459"	"forward"	188152926	843266	35	223.1	251
"2452"	"SRR14766459"	"reverse"	189830947	843266	35	225.1	251
"2453"	"SRR14766460"	"forward"	244555912	1104953	35	221.3	251
"2454"	"SRR14766460"	"reverse"	245032641	1104953	35	221.8	251
"2455"	"SRR14766461"	"forward"	246372916	1088080	35	226.4	251
"2456"	"SRR14766461"	"reverse"	246980734	1088080	35	227	251
"2457"	"SRR14766462"	"forward"	243296110	1067572	35	227.9	251
"2458"	"SRR14766462"	"reverse"	243467534	1067572	35	228.1	251
"2459"	"SRR14766464"	"forward"	305806175	1278754	35	239.1	251
"2460"	"SRR14766464"	"reverse"	306201274	1278754	35	239.5	251
"2461"	"SRR14766465"	"forward"	269575006	1180216	35	228.4	251
"2462"	"SRR14766465"	"reverse"	270637841	1180216	35	229.3	251
"2463"	"SRR14767703"	"forward"	214751663	846805	35	253.6	301
"2464"	"SRR14767703"	"reverse"	216494281	846805	35	255.7	301
"2465"	"SRR14792117"	"forward"	195249812	1314192	35	148.6	151
"2466"	"SRR14792117"	"reverse"	195223124	1314192	35	148.5	151
"2467"	"SRR14916433"	"forward"	417508677	2837806	35	147.1	151
"2468"	"SRR14916433"	"reverse"	417537521	2837806	35	147.1	151
"2469"	"SRR1501457"	"forward"	132512947	563882	35	235	251
"2470"	"SRR1501457"	"reverse"	131154859	563882	35	232.6	251
"2471"	"SRR1501482"	"forward"	255870811	1328124	35	192.7	251
"2472"	"SRR1501482"	"reverse"	257442045	1328124	35	193.8	251
"2473"	"SRR1501493"	"forward"	132540804	555116	35	238.8	251
"2474"	"SRR1501493"	"reverse"	131109272	555116	35	236.2	251
"2475"	"SRR1501496"	"forward"	144582297	648480	35	223	251
"2476"	"SRR1501496"	"reverse"	145030318	648480	35	223.6	251
"2477"	"SRR1501621"	"forward"	172983786	764454	35	226.3	251
"2478"	"SRR1501621"	"reverse"	174022272	764454	35	227.6	251
"2479"	"SRR1501633"	"forward"	168497222	744753	35	226.2	251
"2480"	"SRR1501633"	"reverse"	170651001	744753	35	229.1	251
"2481"	"SRR1501663"	"forward"	297671451	1302465	35	228.5	251
"2482"	"SRR1501663"	"reverse"	299379464	1302465	35	229.9	251
"2483"	"SRR1501666"	"forward"	226378616	1002633	35	225.8	251
"2484"	"SRR1501666"	"reverse"	227396676	1002633	35	226.8	251
"2485"	"SRR1501680"	"forward"	108706533	458767	35	237	251
"2486"	"SRR1501680"	"reverse"	107755680	458767	35	234.9	251
"2487"	"SRR1501685"	"forward"	325634306	1783930	35	182.5	251
"2488"	"SRR1501685"	"reverse"	329674352	1783930	35	184.8	251
"2489"	"SRR15048033"	"forward"	272175446	1867153	35	145.8	151
"2490"	"SRR15048033"	"reverse"	272214367	1867153	35	145.8	151
"2491"	"SRR15050788"	"forward"	327179310	1387888	35	235.7	251
"2492"	"SRR15050788"	"reverse"	327226477	1387888	35	235.8	251
"2493"	"SRR15096241"	"forward"	131470670	544240	35	241.6	251
"2494"	"SRR15096241"	"reverse"	131486655	544240	35	241.6	251
"2495"	"SRR15096242"	"forward"	121983356	502486	35	242.8	251
"2496"	"SRR15096242"	"reverse"	121986572	502486	35	242.8	251
"2497"	"SRR1511527"	"forward"	246115340	1052430	35	233.9	251
"2498"	"SRR1511527"	"reverse"	246595357	1052430	35	234.3	251
"2499"	"SRR1511542"	"forward"	194376425	831315	35	233.8	251
"2500"	"SRR1511542"	"reverse"	194499912	831315	35	234	251
"2501"	"SRR1511547"	"forward"	134791074	576548	35	233.8	251
"2502"	"SRR1511547"	"reverse"	134952812	576548	35	234.1	251
"2503"	"SRR1511548"	"forward"	180568990	759104	35	237.9	251
"2504"	"SRR1511548"	"reverse"	180768678	759104	35	238.1	251
"2505"	"SRR1511549"	"forward"	211719199	892027	35	237.3	251
"2506"	"SRR1511549"	"reverse"	211885696	892027	35	237.5	251
"2507"	"SRR1511568"	"forward"	152049832	641177	35	237.1	251
"2508"	"SRR1511568"	"reverse"	152184112	641177	35	237.4	251
"2509"	"SRR1511581"	"forward"	207178365	884624	35	234.2	251
"2510"	"SRR1511581"	"reverse"	207611894	884624	35	234.7	251
"2511"	"SRR15146530"	"forward"	195485303	925542	35	211.2	251
"2512"	"SRR15146530"	"reverse"	195461858	925542	35	211.2	251
"2513"	"SRR15146531"	"forward"	181699281	843925	35	215.3	251
"2514"	"SRR15146531"	"reverse"	181708005	843925	35	215.3	251
"2515"	"SRR15146532"	"forward"	187037250	879949	35	212.6	251
"2516"	"SRR15146532"	"reverse"	187060836	879949	35	212.6	251
"2517"	"SRR15146533"	"forward"	181312931	851942	35	212.8	251
"2518"	"SRR15146533"	"reverse"	181429264	851942	35	213	251
"2519"	"SRR15146537"	"forward"	217992231	996622	35	218.7	251
"2520"	"SRR15146537"	"reverse"	218005125	996622	35	218.7	251
"2521"	"SRR15146542"	"forward"	178480929	851152	35	209.7	251
"2522"	"SRR15146542"	"reverse"	178521350	851152	35	209.7	251
"2523"	"SRR15146546"	"forward"	195209568	893997	35	218.4	251
"2524"	"SRR15146546"	"reverse"	195263198	893997	35	218.4	251
"2525"	"SRR15146548"	"forward"	190021853	900015	35	211.1	251
"2526"	"SRR15146548"	"reverse"	190088382	900015	35	211.2	251
"2527"	"SRR1514770"	"forward"	230810436	1027267	35	224.7	251
"2528"	"SRR1514770"	"reverse"	231134665	1027267	35	225	251
"2529"	"SRR1515020"	"forward"	378870774	1837871	35	206.1	251
"2530"	"SRR1515020"	"reverse"	380249516	1837871	35	206.9	251
"2531"	"SRR1515023"	"forward"	179068427	781007	35	229.3	251
"2532"	"SRR1515023"	"reverse"	179225956	781007	35	229.5	251
"2533"	"SRR1515953"	"forward"	156273073	733637	35	213	251
"2534"	"SRR1515953"	"reverse"	156602784	733637	35	213.5	251
"2535"	"SRR1515957"	"forward"	214588449	1066653	35	201.2	251
"2536"	"SRR1515957"	"reverse"	215890896	1066653	35	202.4	251
"2537"	"SRR1515961"	"forward"	166058506	708106	35	234.5	251
"2538"	"SRR1515961"	"reverse"	166293150	708106	35	234.8	251
"2539"	"SRR1515962"	"forward"	260223504	1159020	35	224.5	251
"2540"	"SRR1515962"	"reverse"	261731470	1159020	35	225.8	251
"2541"	"SRR1519889"	"forward"	201004643	966954	35	207.9	251
"2542"	"SRR1519889"	"reverse"	202457174	966954	35	209.4	251
"2543"	"SRR1521570"	"forward"	263136729	1168373	35	225.2	251
"2544"	"SRR1521570"	"reverse"	263918554	1168373	35	225.9	251
"2545"	"SRR1521591"	"forward"	326694748	1463441	35	223.2	251
"2546"	"SRR1521591"	"reverse"	327475620	1463441	35	223.8	251
"2547"	"SRR1521598"	"forward"	247389956	1124487	35	220	251
"2548"	"SRR1521598"	"reverse"	248189269	1124487	35	220.7	251
"2549"	"SRR15217993"	"forward"	239832300	1608686	35	149.1	151
"2550"	"SRR15217993"	"reverse"	239860837	1608686	35	149.1	151
"2551"	"SRR15248551"	"forward"	212621934	1422742	35	149.4	151
"2552"	"SRR15248551"	"reverse"	212617394	1422742	35	149.4	151
"2553"	"SRR1534891"	"forward"	220615944	934244	35	236.1	251
"2554"	"SRR1534891"	"reverse"	220958882	934244	35	236.5	251
"2555"	"SRR15357266"	"forward"	194059095	810581	35	239.4	251
"2556"	"SRR15357266"	"reverse"	194300256	810581	35	239.7	251
"2557"	"SRR15357283"	"forward"	150574467	627446	35	240	251
"2558"	"SRR15357283"	"reverse"	150720524	627446	35	240.2	251
"2559"	"SRR15465832"	"forward"	219235352	1569499	35	139.7	151
"2560"	"SRR15465832"	"reverse"	219327225	1569499	35	139.7	151
"2561"	"SRR1548423"	"forward"	133278322	561298	35	237.4	251
"2562"	"SRR1548423"	"reverse"	133348017	561298	35	237.6	251
"2563"	"SRR15539430"	"forward"	229012013	1537881	35	148.9	151
"2564"	"SRR15539430"	"reverse"	228998477	1537881	35	148.9	151
"2565"	"SRR15539446"	"forward"	209645925	1402323	35	149.5	151
"2566"	"SRR15539446"	"reverse"	209647596	1402323	35	149.5	151
"2567"	"SRR15539451"	"forward"	288365117	1929197	35	149.5	151
"2568"	"SRR15539451"	"reverse"	288374088	1929197	35	149.5	151
"2569"	"SRR15539457"	"forward"	216271217	1447507	35	149.4	151
"2570"	"SRR15539457"	"reverse"	216265159	1447507	35	149.4	151
"2571"	"SRR15539462"	"forward"	223503204	1498534	35	149.1	151
"2572"	"SRR15539462"	"reverse"	223517189	1498534	35	149.2	151
"2573"	"SRR15539644"	"forward"	289230689	1962659	35	147.4	151
"2574"	"SRR15539644"	"reverse"	289263183	1962659	35	147.4	151
"2575"	"SRR15539651"	"forward"	240782562	1612549	35	149.3	151
"2576"	"SRR15539651"	"reverse"	240787955	1612549	35	149.3	151
"2577"	"SRR15539655"	"forward"	243351785	1627293	35	149.5	151
"2578"	"SRR15539655"	"reverse"	243345314	1627293	35	149.5	151
"2579"	"SRR15539657"	"forward"	212729999	1426088	35	149.2	151
"2580"	"SRR15539657"	"reverse"	212728987	1426088	35	149.2	151
"2581"	"SRR15539663"	"forward"	217687885	1460342	35	149.1	151
"2582"	"SRR15539663"	"reverse"	217680771	1460342	35	149.1	151
"2583"	"SRR15539666"	"forward"	160586789	1075136	35	149.4	151
"2584"	"SRR15539666"	"reverse"	160575275	1075136	35	149.4	151
"2585"	"SRR15539681"	"forward"	338583339	2462232	35	137.5	151
"2586"	"SRR15539681"	"reverse"	338526763	2462232	35	137.5	151
"2587"	"SRR15540612"	"forward"	171965015	1178054	35	146	151
"2588"	"SRR15540612"	"reverse"	171980985	1178054	35	146	151
"2589"	"SRR15540691"	"forward"	297320447	2031530	35	146.4	151
"2590"	"SRR15540691"	"reverse"	297334516	2031530	35	146.4	151
"2591"	"SRR15540697"	"forward"	282138695	1899529	35	148.5	151
"2592"	"SRR15540697"	"reverse"	282142251	1899529	35	148.5	151
"2593"	"SRR15540727"	"forward"	175558807	1183302	35	148.4	151
"2594"	"SRR15540727"	"reverse"	175560982	1183302	35	148.4	151
"2595"	"SRR15540731"	"forward"	114880181	781197	35	147.1	151
"2596"	"SRR15540731"	"reverse"	114882169	781197	35	147.1	151
"2597"	"SRR15540744"	"forward"	160168814	1077931	35	148.6	151
"2598"	"SRR15540744"	"reverse"	160172086	1077931	35	148.6	151
"2599"	"SRR1556962"	"forward"	176758701	764102	35	231.3	251
"2600"	"SRR1556962"	"reverse"	176791720	764102	35	231.4	251
"2601"	"SRR1556977"	"forward"	260974795	1100346	35	237.2	251
"2602"	"SRR1556977"	"reverse"	261017990	1100346	35	237.2	251
"2603"	"SRR15593878"	"forward"	386221183	2595315	35	148.8	151
"2604"	"SRR15593878"	"reverse"	386223199	2595315	35	148.8	151
"2605"	"SRR15613191"	"forward"	222570087	1503377	35	148	151
"2606"	"SRR15613191"	"reverse"	222578886	1503377	35	148.1	151
"2607"	"SRR15613574"	"forward"	207772646	1404020	35	148	151
"2608"	"SRR15613574"	"reverse"	207799534	1404020	35	148	151
"2609"	"SRR15613577"	"forward"	198253031	1359682	35	145.8	151
"2610"	"SRR15613577"	"reverse"	198296318	1359682	35	145.8	151
"2611"	"SRR15613583"	"forward"	244133778	1643248	35	148.6	151
"2612"	"SRR15613583"	"reverse"	244132004	1643248	35	148.6	151
"2613"	"SRR15613588"	"forward"	207664298	1407001	35	147.6	151
"2614"	"SRR15613588"	"reverse"	207670413	1407001	35	147.6	151
"2615"	"SRR15613601"	"forward"	185157591	1245169	35	148.7	151
"2616"	"SRR15613601"	"reverse"	185171829	1245169	35	148.7	151
"2617"	"SRR15660227"	"forward"	322218650	2184448	35	147.5	151
"2618"	"SRR15660227"	"reverse"	322249357	2184448	35	147.5	151
"2619"	"SRR15671249"	"forward"	253679510	1760837	35	144.1	151
"2620"	"SRR15671249"	"reverse"	253727060	1760837	35	144.1	151
"2621"	"SRR15692430"	"forward"	134790408	905607	35	148.8	151
"2622"	"SRR15692430"	"reverse"	134797360	905607	35	148.8	151
"2623"	"SRR15712217"	"forward"	151468767	640645	35	236.4	251
"2624"	"SRR15712217"	"reverse"	151461343	640645	35	236.4	251
"2625"	"SRR15712222"	"forward"	175929048	728530	35	241.5	251
"2626"	"SRR15712222"	"reverse"	175903118	728530	35	241.4	251
"2627"	"SRR1576556"	"forward"	206560284	854057	35	241.9	251
"2628"	"SRR1576556"	"reverse"	206579819	854057	35	241.9	251
"2629"	"SRR15782971"	"forward"	387633304	2643117	35	146.7	151
"2630"	"SRR15782971"	"reverse"	387665150	2643117	35	146.7	151
"2631"	"SRR1578511"	"forward"	269176862	1139115	35	236.3	251
"2632"	"SRR1578511"	"reverse"	269279097	1139115	35	236.4	251
"2633"	"SRR15893405"	"forward"	251649656	1711407	35	147	151
"2634"	"SRR15893405"	"reverse"	251649892	1711407	35	147	151
"2635"	"SRR1593389"	"forward"	283473718	1206469	35	235	251
"2636"	"SRR1593389"	"reverse"	284867293	1206469	35	236.1	251
"2637"	"SRR15972681"	"forward"	205320285	1374253	35	149.4	151
"2638"	"SRR15972681"	"reverse"	205321749	1374253	35	149.4	151
"2639"	"SRR15988132"	"forward"	268058263	1793383	35	149.5	151
"2640"	"SRR15988132"	"reverse"	268069241	1793383	35	149.5	151
"2641"	"SRR16038389"	"forward"	237069443	1592787	35	148.8	151
"2642"	"SRR16038389"	"reverse"	237066380	1592787	35	148.8	151
"2643"	"SRR16100696"	"forward"	246935612	1665084	35	148.3	151
"2644"	"SRR16100696"	"reverse"	246932074	1665084	35	148.3	151
"2645"	"SRR1612307"	"forward"	328922224	1431167	35	229.8	251
"2646"	"SRR1612307"	"reverse"	329591961	1431167	35	230.3	251
"2647"	"SRR16264684"	"forward"	167714492	1162606	35	144.3	151
"2648"	"SRR16264684"	"reverse"	167719188	1162606	35	144.3	151
"2649"	"SRR16297813"	"forward"	238024209	894668	35	266	301
"2650"	"SRR16297813"	"reverse"	239829321	894668	35	268.1	301
"2651"	"SRR16297815"	"forward"	182727174	673317	35	271.4	301
"2652"	"SRR16297815"	"reverse"	183939881	673317	35	273.2	301
"2653"	"SRR16297816"	"forward"	239078403	887257	35	269.5	301
"2654"	"SRR16297816"	"reverse"	240661489	887257	35	271.2	301
"2655"	"SRR16300011"	"forward"	260131993	1755552	35	148.2	151
"2656"	"SRR16300011"	"reverse"	260219677	1755552	35	148.2	151
"2657"	"SRR16300012"	"forward"	224962014	1511926	35	148.8	151
"2658"	"SRR16300012"	"reverse"	225005777	1511926	35	148.8	151
"2659"	"SRR16300013"	"forward"	262033600	1774653	35	147.7	151
"2660"	"SRR16300013"	"reverse"	262112125	1774653	35	147.7	151
"2661"	"SRR16346360"	"forward"	280448957	1890861	35	148.3	151
"2662"	"SRR16346360"	"reverse"	280470729	1890861	35	148.3	151
"2663"	"SRR16351765"	"forward"	343355659	2323481	35	147.8	151
"2664"	"SRR16351765"	"reverse"	343379200	2323481	35	147.8	151
"2665"	"SRR16499285"	"forward"	164816578	1209824	35	136.2	151
"2666"	"SRR16499285"	"reverse"	164861122	1209824	35	136.3	151
"2667"	"SRR16499286"	"forward"	244695866	1675771	35	146	151
"2668"	"SRR16499286"	"reverse"	244728283	1675771	35	146	151
"2669"	"SRR16499289"	"forward"	98050558	688138	35	142.5	151
"2670"	"SRR16499289"	"reverse"	98073461	688138	35	142.5	151
"2671"	"SRR16499293"	"forward"	202290165	1384629	35	146.1	151
"2672"	"SRR16499293"	"reverse"	202323278	1384629	35	146.1	151
"2673"	"SRR16499294"	"forward"	114808227	832113	35	138	151
"2674"	"SRR16499294"	"reverse"	114842394	832113	35	138	151
"2675"	"SRR16499296"	"forward"	170299379	1157261	35	147.2	151
"2676"	"SRR16499296"	"reverse"	170316686	1157261	35	147.2	151
"2677"	"SRR16499298"	"forward"	163308226	1129993	35	144.5	151
"2678"	"SRR16499298"	"reverse"	163358172	1129993	35	144.6	151
"2679"	"SRR16499299"	"forward"	127256101	855452	35	148.8	151
"2680"	"SRR16499299"	"reverse"	127264680	855452	35	148.8	151
"2681"	"SRR16501701"	"forward"	221892261	1488937	35	149	151
"2682"	"SRR16501701"	"reverse"	221883184	1488937	35	149	151
"2683"	"SRR16501707"	"forward"	328599904	1400596	35	234.6	251
"2684"	"SRR16501707"	"reverse"	328770049	1400596	35	234.7	251
"2685"	"SRR16502243"	"forward"	235477679	1582064	35	148.8	151
"2686"	"SRR16502243"	"reverse"	235498364	1582064	35	148.9	151
"2687"	"SRR16502245"	"forward"	215989144	1452245	35	148.7	151
"2688"	"SRR16502245"	"reverse"	216005960	1452245	35	148.7	151
"2689"	"SRR16506851"	"forward"	232254661	860993	35	269.8	301
"2690"	"SRR16506851"	"reverse"	233021962	860993	35	270.6	301
"2691"	"SRR16506855"	"forward"	242298914	918964	35	263.7	301
"2692"	"SRR16506855"	"reverse"	243136246	918964	35	264.6	301
"2693"	"SRR16541706"	"forward"	276162107	1860377	35	148.4	151
"2694"	"SRR16541706"	"reverse"	276170583	1860377	35	148.4	151
"2695"	"SRR16541713"	"forward"	224483647	1515349	35	148.1	151
"2696"	"SRR16541713"	"reverse"	224493421	1515349	35	148.1	151
"2697"	"SRR16541714"	"forward"	174346358	1172884	35	148.6	151
"2698"	"SRR16541714"	"reverse"	174363921	1172884	35	148.7	151
"2699"	"SRR16541716"	"forward"	246873139	1663753	35	148.4	151
"2700"	"SRR16541716"	"reverse"	246881552	1663753	35	148.4	151
"2701"	"SRR16553250"	"forward"	323029645	2196787	35	147	151
"2702"	"SRR16553250"	"reverse"	323067916	2196787	35	147.1	151
"2703"	"SRR16561948"	"forward"	160917661	1098844	35	146.4	151
"2704"	"SRR16561948"	"reverse"	160979206	1098844	35	146.5	151
"2705"	"SRR16563004"	"forward"	219472988	1487531	35	147.5	151
"2706"	"SRR16563004"	"reverse"	219477217	1487531	35	147.5	151
"2707"	"SRR16578258"	"forward"	190956526	1286144	35	148.5	151
"2708"	"SRR16578258"	"reverse"	190950107	1286144	35	148.5	151
"2709"	"SRR16578262"	"forward"	266213479	1787547	35	148.9	151
"2710"	"SRR16578262"	"reverse"	266204932	1787547	35	148.9	151
"2711"	"SRR16578263"	"forward"	170663012	1164433	35	146.6	151
"2712"	"SRR16578263"	"reverse"	170671241	1164433	35	146.6	151
"2713"	"SRR16578265"	"forward"	211414291	1449265	35	145.9	151
"2714"	"SRR16578265"	"reverse"	211421660	1449265	35	145.9	151
"2715"	"SRR16578266"	"forward"	209549264	1405277	35	149.1	151
"2716"	"SRR16578266"	"reverse"	209549133	1405277	35	149.1	151
"2717"	"SRR1686502"	"forward"	214651600	2146516	100	100	100
"2718"	"SRR1686502"	"reverse"	214651600	2146516	100	100	100
"2719"	"SRR1686614"	"forward"	188440800	1884408	100	100	100
"2720"	"SRR1686614"	"reverse"	188440800	1884408	100	100	100
"2721"	"SRR1686623"	"forward"	191381900	1913819	100	100	100
"2722"	"SRR1686623"	"reverse"	191381900	1913819	100	100	100
"2723"	"SRR1686624"	"forward"	191140000	1911400	100	100	100
"2724"	"SRR1686624"	"reverse"	191140000	1911400	100	100	100
"2725"	"SRR16881822"	"forward"	424207964	1886451	35	224.9	251
"2726"	"SRR16881822"	"reverse"	424532707	1886451	35	225	251
"2727"	"SRR16962744"	"forward"	245184219	1667244	35	147.1	151
"2728"	"SRR16962744"	"reverse"	245195993	1667244	35	147.1	151
"2729"	"SRR16966793"	"forward"	219469429	905457	35	242.4	251
"2730"	"SRR16966793"	"reverse"	219864953	905457	35	242.8	251
"2731"	"SRR16966794"	"forward"	439827743	1826325	35	240.8	251
"2732"	"SRR16966794"	"reverse"	441025083	1826325	35	241.5	251
"2733"	"SRR16966795"	"forward"	330232155	1378316	35	239.6	251
"2734"	"SRR16966795"	"reverse"	331105654	1378316	35	240.2	251
"2735"	"SRR16969595"	"forward"	136809255	931503	35	146.9	151
"2736"	"SRR16969595"	"reverse"	136815314	931503	35	146.9	151
"2737"	"SRR16969596"	"forward"	259226684	1747552	35	148.3	151
"2738"	"SRR16969596"	"reverse"	259252892	1747552	35	148.4	151
"2739"	"SRR17042235"	"forward"	243584410	1660806	35	146.7	151
"2740"	"SRR17042235"	"reverse"	243599662	1660806	35	146.7	151
"2741"	"SRR17042236"	"forward"	226547037	1549812	35	146.2	151
"2742"	"SRR17042236"	"reverse"	226551756	1549812	35	146.2	151
"2743"	"SRR17066804"	"forward"	297026376	1995345	35	148.9	151
"2744"	"SRR17066804"	"reverse"	297019522	1995345	35	148.9	151
"2745"	"SRR17066815"	"forward"	309186164	2149709	35	143.8	151
"2746"	"SRR17066815"	"reverse"	309170555	2149709	35	143.8	151
"2747"	"SRR17066820"	"forward"	303135384	2044115	35	148.3	151
"2748"	"SRR17066820"	"reverse"	303116501	2044115	35	148.3	151
"2749"	"SRR17066821"	"forward"	346576572	2340643	35	148.1	151
"2750"	"SRR17066821"	"reverse"	346572441	2340643	35	148.1	151
"2751"	"SRR17066824"	"forward"	216033048	1456654	35	148.3	151
"2752"	"SRR17066824"	"reverse"	216020835	1456654	35	148.3	151
"2753"	"SRR17066826"	"forward"	178708326	1199767	35	149	151
"2754"	"SRR17066826"	"reverse"	178703724	1199767	35	148.9	151
"2755"	"SRR17066828"	"forward"	297800758	2002131	35	148.7	151
"2756"	"SRR17066828"	"reverse"	297793885	2002131	35	148.7	151
"2757"	"SRR17066831"	"forward"	331230252	2223234	35	149	151
"2758"	"SRR17066831"	"reverse"	331214646	2223234	35	149	151
"2759"	"SRR17066833"	"forward"	306149211	2052044	35	149.2	151
"2760"	"SRR17066833"	"reverse"	306137323	2052044	35	149.2	151
"2761"	"SRR17066834"	"forward"	263601147	1773598	35	148.6	151
"2762"	"SRR17066834"	"reverse"	263586681	1773598	35	148.6	151
"2763"	"SRR17066835"	"forward"	327292172	2203981	35	148.5	151
"2764"	"SRR17066835"	"reverse"	327270729	2203981	35	148.5	151
"2765"	"SRR17115139"	"forward"	377980301	2562249	35	147.5	151
"2766"	"SRR17115139"	"reverse"	377974177	2562249	35	147.5	151
"2767"	"SRR17144838"	"forward"	228813357	911607	251	251	251
"2768"	"SRR17144838"	"reverse"	228813357	911607	251	251	251
"2769"	"SRR17157366"	"forward"	237078043	1603377	35	147.9	151
"2770"	"SRR17157366"	"reverse"	237085746	1603377	35	147.9	151
