file	format	type	num_seqs	sum_len	min_len	avg_len	max_len
SRR10957027_1P.fq.gz	FASTQ	DNA	1314758	193240684	36	147.0	151
SRR10957027_2P.fq.gz	FASTQ	DNA	1314758	188990748	36	143.7	151
SRR10963338_1P.fq.gz	FASTQ	DNA	993945	224109400	36	225.5	251
SRR10963338_2P.fq.gz	FASTQ	DNA	993945	213161691	36	214.5	251
SRR10970129_1P.fq.gz	FASTQ	DNA	2073508	301504926	36	145.4	151
SRR10970129_2P.fq.gz	FASTQ	DNA	2073508	298912632	36	144.2	151
SRR10972601_1P.fq.gz	FASTQ	DNA	727570	168910731	36	232.2	251
SRR10972601_2P.fq.gz	FASTQ	DNA	727570	162600043	36	223.5	251
SRR10993309_1P.fq.gz	FASTQ	DNA	1424185	342333735	36	240.4	251
SRR10993309_2P.fq.gz	FASTQ	DNA	1424185	310738921	36	218.2	251
SRR10993323_1P.fq.gz	FASTQ	DNA	1194677	283213803	1	237.1	251
SRR10993323_2P.fq.gz	FASTQ	DNA	1194677	272029045	1	227.7	251
SRR10995708_1P.fq.gz	FASTQ	DNA	1253683	273844305	36	218.4	251
SRR10995708_2P.fq.gz	FASTQ	DNA	1253683	257021949	36	205.0	251
SRR10995710_1P.fq.gz	FASTQ	DNA	1243230	276847488	36	222.7	251
SRR10995710_2P.fq.gz	FASTQ	DNA	1243230	221308266	36	178.0	251
SRR10997535_1P.fq.gz	FASTQ	DNA	1585890	228511731	36	144.1	151
SRR10997535_2P.fq.gz	FASTQ	DNA	1585890	220475456	36	139.0	151
SRR11005718_1P.fq.gz	FASTQ	DNA	1023206	243974900	36	238.4	251
SRR11005718_2P.fq.gz	FASTQ	DNA	1023206	234137799	36	228.8	251
SRR11006108_1P.fq.gz	FASTQ	DNA	841489	200472966	36	238.2	251
SRR11006108_2P.fq.gz	FASTQ	DNA	841489	193956643	36	230.5	251
SRR11015368_1P.fq.gz	FASTQ	DNA	415685	87437590	36	210.3	251
SRR11015368_2P.fq.gz	FASTQ	DNA	415685	84303828	36	202.8	251
SRR11015371_1P.fq.gz	FASTQ	DNA	587359	131140878	36	223.3	251
SRR11015371_2P.fq.gz	FASTQ	DNA	587359	123338314	36	210.0	251
SRR11029647_1P.fq.gz	FASTQ	DNA	760894	181422426	36	238.4	251
SRR11029647_2P.fq.gz	FASTQ	DNA	760894	176428417	36	231.9	251
SRR11029833_1P.fq.gz	FASTQ	DNA	702234	167783340	36	238.9	251
SRR11029833_2P.fq.gz	FASTQ	DNA	702234	163696746	36	233.1	251
SRR11035086_1P.fq.gz	FASTQ	DNA	1581867	370034486	36	233.9	251
SRR11035086_2P.fq.gz	FASTQ	DNA	1581867	347954469	36	220.0	251
SRR11041657_1P.fq.gz	FASTQ	DNA	1181934	275568448	36	233.2	251
SRR11041657_2P.fq.gz	FASTQ	DNA	1181934	261776367	36	221.5	251
SRR11043407_1P.fq.gz	FASTQ	DNA	301301	73368445	36	243.5	251
SRR11043407_2P.fq.gz	FASTQ	DNA	301301	71681696	36	237.9	251
SRR11043408_1P.fq.gz	FASTQ	DNA	451971	110267515	36	244.0	251
SRR11043408_2P.fq.gz	FASTQ	DNA	451971	107872571	36	238.7	251
SRR1106157_1P.fq.gz	FASTQ	DNA	1131049	245225344	36	216.8	250
SRR1106157_2P.fq.gz	FASTQ	DNA	1131049	220920396	36	195.3	250
SRR1106251_1P.fq.gz	FASTQ	DNA	1599572	299185946	36	187.0	250
SRR1106251_2P.fq.gz	FASTQ	DNA	1599572	266845170	36	166.8	250
SRR11068404_1P.fq.gz	FASTQ	DNA	727191	187191048	36	257.4	301
SRR11068404_2P.fq.gz	FASTQ	DNA	727191	168741543	36	232.0	301
SRR1107461_1P.fq.gz	FASTQ	DNA	460385	104868497	36	227.8	250
SRR1107461_2P.fq.gz	FASTQ	DNA	460385	100085097	36	217.4	250
SRR11101167_1P.fq.gz	FASTQ	DNA	720450	185404589	36	257.3	301
SRR11101167_2P.fq.gz	FASTQ	DNA	720450	165645999	36	229.9	301
SRR11101171_1P.fq.gz	FASTQ	DNA	769198	197946375	36	257.3	301
SRR11101171_2P.fq.gz	FASTQ	DNA	769198	177419576	36	230.7	301
SRR11101172_1P.fq.gz	FASTQ	DNA	734682	197060491	36	268.2	301
SRR11101172_2P.fq.gz	FASTQ	DNA	734682	182391206	36	248.3	301
SRR11101205_1P.fq.gz	FASTQ	DNA	742465	191895461	36	258.5	301
SRR11101205_2P.fq.gz	FASTQ	DNA	742465	166133812	36	223.8	301
SRR11101206_1P.fq.gz	FASTQ	DNA	754194	191828842	36	254.3	301
SRR11101206_2P.fq.gz	FASTQ	DNA	754194	171368073	36	227.2	301
SRR11101258_1P.fq.gz	FASTQ	DNA	700143	190689564	36	272.4	301
SRR11101258_2P.fq.gz	FASTQ	DNA	700143	172686418	36	246.6	301
SRR11123309_1P.fq.gz	FASTQ	DNA	1354924	193793222	36	143.0	151
SRR11123309_2P.fq.gz	FASTQ	DNA	1354924	182861816	36	135.0	151
SRR11214346_1P.fq.gz	FASTQ	DNA	2349391	546723016	36	232.7	251
SRR11214346_2P.fq.gz	FASTQ	DNA	2349391	478557730	36	203.7	251
SRR11214349_1P.fq.gz	FASTQ	DNA	1121342	261869446	36	233.5	251
SRR11214349_2P.fq.gz	FASTQ	DNA	1121342	229017480	36	204.2	251
SRR11214359_1P.fq.gz	FASTQ	DNA	773911	177931410	36	229.9	251
SRR11214359_2P.fq.gz	FASTQ	DNA	773911	147024201	36	190.0	251
SRR11214360_1P.fq.gz	FASTQ	DNA	1460038	330183267	36	226.1	251
SRR11214360_2P.fq.gz	FASTQ	DNA	1460038	280022918	36	191.8	251
SRR1122493_1P.fq.gz	FASTQ	DNA	2045178	199970356	36	97.8	100
SRR1122493_2P.fq.gz	FASTQ	DNA	2045178	199184241	36	97.4	100
SRR1122494_1P.fq.gz	FASTQ	DNA	11464392	1118879624	36	97.6	100
SRR1122494_2P.fq.gz	FASTQ	DNA	11464392	1110996734	36	96.9	100
SRR1122622_1P.fq.gz	FASTQ	DNA	4720611	461537955	36	97.8	100
SRR1122622_2P.fq.gz	FASTQ	DNA	4720611	460883057	36	97.6	100
SRR11232251_1P.fq.gz	FASTQ	DNA	1323029	289567529	36	218.9	251
SRR11232251_2P.fq.gz	FASTQ	DNA	1323029	273538539	36	206.8	251
SRR11278098_1P.fq.gz	FASTQ	DNA	635984	91240331	36	143.5	151
